"Username","Stimuli.Cue","affordance_parsed","word","lemma","POS.y"
"w10157643_JQM","turntable","wind cord","wind","wind","NOUN"
"w10138556_HA","turtleneck","napkin","napkin","napkin","NOUN"
"w10138556_HA","turtleneck","wash","wash","wash","VERB"
"w10138556_HA","turtleneck","wear","wear","wear","VERB"
"w10121575KN","tutor","help you become better on a subject","become","become","VERB"
"w10121575KN","tutor","help you become better on a subject","better","better","ADJ"
"w10121575KN","tutor","help you become better on a subject","help","help","VERB"
"w10121575KN","tutor","help you become better on a subject","subject","subject","NOUN"
"w10121575KN","tutor","make materials easier to understand","easier","easier","ADJ"
"w10121575KN","tutor","make materials easier to understand","make","make","VERB"
"w10121575KN","tutor","make materials easier to understand","materials","materials","NOUN"
"w10121575KN","tutor","make materials easier to understand","understand","understand","VERB"
"w214176_hdb","tuxedo","buy","buy","buy","VERB"
"w10130203_sbv","tuxedo","fitting","fitting","fitte","VERB"
"w214176_hdb","tuxedo","rent","rent","rent","VERB"
"w214176_hdb","tuxedo","take off","take","take","VERB"
"w214176_hdb","tuxedo","wear","wear","wear","VERB"
"w10130203_sbv","tuxedo","wearing","wearing","wear","VERB"
"w10137916_TP","tweezer","clean","clean","clean","ADJ"
"w10137916_TP","tweezer","pick","pick","pick","VERB"
"w10019623HH","tweezer","plucking","plucking","pluck","VERB"
"w10137916_TP","tweezer","use","use","use","VERB"
"w10127945","twig","break","break","break","VERB"
"w10011881DND","twig","built","built","build","VERB"
"w10011881DND","twig","placed","placed","place","VERB"
"w10104063_cmc","twig","play with dog","dog","dog","NOUN"
"w10104063_cmc","twig","play with dog","play","play","VERB"
"w10104063_cmc","twig","play with","play","play","VERB"
"w10127945","twig","sit","sit","sit","VERB"
"w10127945","twig","snap","snap","snap","VERB"
"w10127945","twig","throw","throw","throw","VERB"
"w10011881DND","twig","thrown","thrown","throw","VERB"
"w218848","twig","tree","tree","tree","NOUN"
"w10104063_cmc","twig","use for fire","fire","fire","VERB"
"w10104063_cmc","twig","use for fire","use","use","VERB"
"w10115532","twine","crafts","crafts","craft","VERB"
"w101333088_ccb","twine","cutting","cutting","cut","VERB"
"w10115532","twine","repairs","repairs","repair","VERB"
"w101333088_ccb","twine","threading","threading","thread","NOUN"
"w10140827_bms","twine","tie hay bales","bales","bale","VERB"
"w10140827_bms","twine","tie hay bales","hay","hay","NOUN"
"w10140827_bms","twine","tie hay bales","tie","tie","VERB"
"w10079390MW","twine","trip someone","someone","someone","PRON"
"w10079390MW","twine","trip someone","trip","trip","NOUN"
"w101333088_ccb","twine","tying","tying","tie","VERB"
"w10079390MW","twine","use as decor","use","use","VERB"
"w10079390MW","twine","use as rope","rope","rope","VERB"
"w10079390MW","twine","use as rope","use","use","VERB"
"w10137767_tac","tyke","entertain","entertain","entertain","VERB"
"w10137767_tac","tyke","feed","feed","feed","NOUN"
"w10146424AJ","umbrella","block the sun","block","block","VERB"
"w10146424AJ","umbrella","block the sun","sun","sun","NOUN"
"w895325_kaf","umbrella","can use for a place to put umbrellas when it storms","can","can","AUX"
"w895325_kaf","umbrella","can use for a place to put umbrellas when it storms","place","place","NOUN"
"w895325_kaf","umbrella","can use for a place to put umbrellas when it storms","put","put","VERB"
"w895325_kaf","umbrella","can use for a place to put umbrellas when it storms","storms","storms","NOUN"
"w895325_kaf","umbrella","can use for a place to put umbrellas when it storms","umbrellas","umbrella","NOUN"
"w895325_kaf","umbrella","can use for a place to put umbrellas when it storms","use","use","VERB"
"w10111256","umbrella","close","close","close","VERB"
"w10111256","umbrella","hold","hold","hold","VERB"
"w10111256","umbrella","open","open","open","VERB"
"w10146424AJ","umbrella","prevent getting wet","getting","get","VERB"
"w10146424AJ","umbrella","prevent getting wet","prevent","prevent","VERB"
"w10146424AJ","umbrella","prevent getting wet","wet","wet","ADJ"
"w10111256","umbrella","see","see","see","VERB"
"w895325_kaf","umbrella","they can store their nasa umbrella","can","can","AUX"
"w895325_kaf","umbrella","they can store their nasa umbrella","nasa","nasa","PROPN"
"w895325_kaf","umbrella","they can store their nasa umbrella","store","store","NOUN"
"w895325_kaf","umbrella","they can store their nasa umbrella","umbrella","umbrella","NOUN"
"w10111256","umbrella","throw","throw","throw","VERB"
"w10111256","umbrella","touch","touch","touch","VERB"
"w10034608_cls","underclothes","cover uo","cover","cover","VERB"
"w10034608_cls","underclothes","put under clothes","put","put","VERB"
"w10034608_cls","underclothes","to dress with","dress","dress","NOUN"
"w10138333_jms","underclothes","washed","washed","washed","VERB"
"w10138333_jms","underclothes","worn","worn","wear","ADJ"
"10138868","underclothing","send photos","photos","photo","NOUN"
"10138868","underclothing","send photos","send","send","VERB"
"W10135983RS","undergarment","burn it","burn","burn","VERB"
"w10063218_acs","undergarment","napkin","napkin","napkin","NOUN"
"W10135983RS","undergarment","wash it","wash","wash","VERB"
"W10135983RS","undergarment","wear it","wear","wear","VERB"
"w10134255","undershirt","black","black","black","ADJ"
"w10115261_mmd","undershirt","clean","clean","clean","VERB"
"w10135279_agl","undershirt","first layer","first","first","ADV"
"w10135279_agl","undershirt","first layer","layer","layer","VERB"
"w10134255","undershirt","gray","gray","gray","INTJ"
"w10134255","undershirt","tank top","tank","tank","NOUN"
"w10135279_agl","undershirt","tank top","tank","tank","NOUN"
"w10134255","undershirt","tank top","top","top","ADJ"
"w10134255","undershirt","tank top","top","top","ADJ"
"w10135279_agl","undershirt","tank top","top","top","ADJ"
"w10135279_agl","undershirt","tank top","top","top","ADJ"
"w10135279_agl","undershirt","thin shirt","shirt","shirt","NOUN"
"w10135279_agl","undershirt","thin shirt","thin","thing","INTJ"
"10094962_mem","undershirt","to wear in case of sweat","case","case","NOUN"
"10094962_mem","undershirt","to wear in case of sweat","sweat","sweat","X"
"10094962_mem","undershirt","to wear in case of sweat","wear","wear","VERB"
"10094962_mem","undershirt","to wear in case you can see through shirt","can","can","AUX"
"10094962_mem","undershirt","to wear in case you can see through shirt","case","case","NOUN"
"10094962_mem","undershirt","to wear in case you can see through shirt","see","see","VERB"
"10094962_mem","undershirt","to wear in case you can see through shirt","shirt","shirt","NOUN"
"10094962_mem","undershirt","to wear in case you can see through shirt","wear","wear","VERB"
"w10135279_agl","undershirt","underneath","underneath","underneath","ADV"
"w10134255","undershirt","white","white","white","ADJ"
"w10087684_tmb","underwear","buy ","buy","buy","VERB"
"w10157208_AB","underwear","buy","buy","buy","VERB"
"w10134977D.P.","underwear","can be used as a rag","can","can","AUX"
"w10134977D.P.","underwear","can be used as a rag","rag","rag","NOUN"
"w10134977D.P.","underwear","can be used as a rag","used","use","VERB"
"w10157208_AB","underwear","collect","collect","collect","VERB"
"w10157208_AB","underwear","fold","fold","fold","VERB"
"w10157208_AB","underwear","give as gift","gift","gift","NOUN"
"w10157208_AB","underwear","give as gift","give","give","VERB"
"w10157208_AB","underwear","store","store","store","VERB"
"w10157208_AB","underwear","throw away","away","away","ADV"
"w10157208_AB","underwear","throw away","away","away","ADV"
"w10087684_tmb","underwear","throw away","away","away","ADV"
"w10087684_tmb","underwear","throw away","away","away","ADV"
"w10157208_AB","underwear","throw away","throw","throw","VERB"
"w10087684_tmb","underwear","throw away","throw","throw","VERB"
"w10134977D.P.","underwear","to keep everything sanitary","everything","everything","PRON"
"w10134977D.P.","underwear","to keep everything sanitary","keep","keep","VERB"
"w10134977D.P.","underwear","to keep everything sanitary","sanitary","sanitary","NOUN"
"w10134977D.P.","underwear","to wear under clothes","wear","wear","VERB"
"w10134977D.P.","underwear","used for comfort","comfort","comfort","NOUN"
"w10134977D.P.","underwear","used for comfort","used","use","VERB"
"w10157208_AB","underwear","wash","wash","wash","VERB"
"w10087684_tmb","underwear","wear","wear","wear","VERB"
"w10087684_tmb","underwear","wear","wear","wear","VERB"
"w10157208_AB","underwear","wear","wear","wear","VERB"
"w10157208_AB","underwear","wear","wear","wear","VERB"
"w676610_ks","upholstery","cars","cars","cars","NOUN"
"w676610_ks","upholstery","chairs","chairs","chair","NOUN"
"w676610_ks","upholstery","clothing","clothing","clothing","NOUN"
"w676610_ks","upholstery","curtains","curtains","curtain","NOUN"
"w10157506","urinal","clean","clean","clean","VERB"
"w10157506","urinal","empty out","empty","empty","VERB"
"w10157506","urinal","pee in","pee","pee","VERB"
"w10157506","urinal","throw away","away","away","ADV"
"w10157506","urinal","throw away","throw","throw","VERB"
"w10144257KW","vagina","forget","forget","forget","VERB"
"w10144257KW","vagina","lick","lick","lick","VERB"
"w10144257KW","vagina","pleasure","pleasure","pleasure","VERB"
"w10144257KW","vagina","smell","smell","smell","VERB"
"w10144257KW","vagina","tease","tease","tease","VERB"
"w10144257KW","vagina","use","use","use","VERB"
"w10144257KW","vagina","wash","wash","wash","VERB"
"w213552","vaginal","eaten","eaten","eat","VERB"
"w10156073_spb","vaginal","evidence ","evidence","evidence","NOUN"
"w213552","vaginal","thrown","thrown","throw","VERB"
"w10156073_spb","vaginal","transmitter","transmitter","transmitter","NOUN"
"w10156073_spb","vaginal","wellness check","check","check","VERB"
"w10156073_spb","vaginal","wellness check","wellness","wellness","NOUN"
"w10140655_tti","valet","drive","drive","drive","VERB"
"w10128564","valet","park car","car","car","NOUN"
"w10128564","valet","park car","park","park","VERB"
"w10141910","valve","car","car","car","NOUN"
"w10141910","valve","car","car","car","NOUN"
"10111968","valve","car","car","car","NOUN"
"10111968","valve","car","car","car","NOUN"
"w10141910","valve","sink","sink","sink","NOUN"
"w10156106_awa","van","drive","drive","drive","VERB"
"w10134539","van","home","home","home","ADV"
"w10134539","van","work van","van","van","NOUN"
"w10134539","van","work van","work","work","VERB"
"10106732BM","vanilla","color","color","color","NOUN"
"10106732BM","vanilla","cookies","cookies","cookie","NOUN"
"w10043546CEO","vanilla","dessert","dessert","dessert","VERB"
"w10043546CEO","vanilla","food","food","food","VERB"
"w10043546CEO","vanilla","pastries","pastries","pastry","NOUN"
"w10043546CEO","vanilla","spice","spice","spice","NOUN"
"10106732BM","vanilla","taste","taste","taste","VERB"
"w10127945","vase","break","break","break","VERB"
"w218848","vase","flowers","flowers","flower","NOUN"
"w218848","vase","flowers","flowers","flower","NOUN"
"w10104063_cmc","vase","flowers","flowers","flower","NOUN"
"w10104063_cmc","vase","flowers","flowers","flower","NOUN"
"w10011881DND","vase","placed on","placed","place","VERB"
"w10127945","vase","put flowers in","flowers","flower","NOUN"
"w10127945","vase","put flowers in","put","put","VERB"
"w10127945","vase","put water in","put","put","VERB"
"w10127945","vase","put water in","water","water","NOUN"
"w10127945","vase","throw","throw","throw","VERB"
"w10011881DND","vase","thrown","thrown","throw","VERB"
"w10104063_cmc","vase","water","water","water","NOUN"
"w10137767_tac","veal","cut up","cut","cut","VERB"
"w10137767_tac","veal","eat","eat","eat","VERB"
"w10137767_tac","veal","serve","serve","serve","VERB"
"w10137767_tac","veal","throw away","away","away","ADV"
"w214176_hdb","vegetable","blend","blend","blend","VERB"
"w214176_hdb","vegetable","cook","cook","cake","VERB"
"w10130203_sbv","vegetable","cooking","cooking","cook","VERB"
"w214176_hdb","vegetable","cut","cut","cut","VERB"
"w214176_hdb","vegetable","eat","eat","eat","VERB"
"w10130203_sbv","vegetable","eating","eating","eat","VERB"
"w214176_hdb","vegetable","grow","grow","grow","VERB"
"w10130203_sbv","vegetable","growing","growing","grow","VERB"
"w214176_hdb","vegetable","juice","juice","juice","VERB"
"w214176_hdb","vegetable","plant","plant","plant","VERB"
"w10134066","vehicle","color","color","color","NOUN"
"w10134066","vehicle","crash","crash","crash","VERB"
"w10134066","vehicle","drive","drive","drive","VERB"
"w10134066","vehicle","fix","fix","fix","VERB"
"w10134066","vehicle","hit","hit","hit","VERB"
"w10139861_CNW","vehicle","ride it it","ride","ride","VERB"
"W10024445BC","veil","funeral","funeral","funeral","NOUN"
"w10038845_asg","veil","hide things","hide","hide","VERB"
"w10038845_asg","veil","hide things","things","thing","NOUN"
"W10024445BC","veil","movie","movie","movie","NOUN"
"W10024445BC","veil","outfit","outfit","outfit","NOUN"
"W10024445BC","veil","play","play","play","VERB"
"w10038845_asg","veil","put on head","head","head","NOUN"
"w10038845_asg","veil","put on head","put","put","VERB"
"W10024445BC","veil","wedding","wedding","wedding","NOUN"
"10140980CH","vein","living","living","live","VERB"
"10140980CH","vein","taking blood","blood","blood","NOUN"
"10140980CH","vein","taking blood","taking","take","VERB"
"w10051899_vpm","vendor","business","business","business","VERB"
"w10051899_vpm","vendor","commerce","commerce","commerce","VERB"
"w10156253","vendor","entrepreneur","entrepreneur","entrepreneur","NOUN"
"w10051899_vpm","vendor","negotiate","negotiate","negotiate","VERB"
"w10051899_vpm","vendor","sell","sell","sell","VERB"
"w10048138_mts","vendor","supply merchandise","merchandise","merchandise","NOUN"
"w10048138_mts","vendor","supply merchandise","supply","supply","NOUN"
"w10108610_ljd","vermicelli","eat","eat","eat","VERB"
"w10048138_mts","vermouth","harry potter? ","harry","harry","INTJ"
"w10156253","vermouth","wine","wine","wine","NOUN"
"w10137767_tac","vessel","cook in it","cook","cake","VERB"
"w10137767_tac","vessel","store something in it","something","something","PRON"
"w10137767_tac","vessel","store something in it","store","store","VERB"
"w10137767_tac","vessel","travel in it","travel","travel","VERB"
"10140980CH","vest","stepped on","stepped","step","VERB"
"10140980CH","vest","taken off","taken","take","VERB"
"10140980CH","vest","thrown","thrown","throw","VERB"
"w10154001","vest","to sell ","sell","sell","VERB"
"w10154001","vest","to wear","wear","wear","VERB"
"10140980CH","vest","worn","worn","wear","VERB"
"w10134066","veterinarian","help","help","help","VERB"
"w10139861_CNW","veterinarian","to check up on animals","animals","animal","NOUN"
"w10139861_CNW","veterinarian","to check up on animals","check","check","VERB"
"w10042222@usm.edu","vibrator","felt","felt","feel","VERB"
"w10042222@usm.edu","vibrator","held","held","hold","VERB"
"w10043696_llc","vibrator","masturbating","masturbating","masturbat","VERB"
"w10042222@usm.edu","vibrator","touch","touch","touch","VERB"
"w10145509_jh","vibrator","use","use","use","VERB"
"w10042222@usm.edu","vibrator","used","used","use","VERB"
"w10064133_JDH","videotape","bragging","bragging","brag","VERB"
"w10136251","videotape","funny","funny","funny","ADJ"
"w10064133_JDH","videotape","memory","memory","memory","VERB"
